emart_id,emart_title,skbd_slug,skbd_name,skbd_regular,skbd_sale,emart_regular,emart_sale,price_action,image_url,image_action,error
63139,Jumiso Best Serum Trial Kits (5ml * 4 EA),jumiso-best-serum-trial-kits-5ml-4-ea,Jumiso Best Serum Trial Kits (5ml * 4 EA),3300.0,1700.0,1900.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/11/thumb-7IKs67O4Untitleddesign60_500x500.webp,check_whitebg,
62594,Bellflower Madecassoside Cream for Calming 30ml,bellflower-madecassoside-cream-for-calming-30ml,Bellflower Madecassoside Cream for Calming 30ml,1500.0,1100.0,1500.0,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/11/XXL_p0147134304.webp,check_whitebg,
62753,Bath and Body Works in The Stars Shower Gel 88ml,bath-and-body-works-in-the-stars-shower-gel-88ml,Bath and Body Works in The Stars Shower Gel  88ml,2100.0,600.0,1100.0,600.0,skip_suspicious (৳600.0 is 29% of reg ৳2100.0),https://skincarebd.com/wp-content/uploads/2024/08/26697081-scaled.jpg,check_whitebg,
62714,Dr.FORHAIR Phyto Fresh Scalp Scaler 200ml,dr-forhair-phyto-fresh-scalp-scaler-200ml,Dr.FORHAIR Phyto Fresh Scalp Scaler 200ml,2500.0,1450.0,1900.0,1450.0,skip,https://skincarebd.com/wp-content/uploads/2024/09/DRFHS06-SC200.png,check_whitebg,
62138,EQQUALBERRY Collagen Glow Up Gel Toner Pads 60pads,eqqualberry-collagen-glow-up-gel-toner-pads-60pads,EQQUALBERRY Collagen Glow Up Gel Toner Pads 60pads,2500.0,800.0,2300.0,,skip_suspicious (৳800.0 is 32% of reg ৳2500.0),https://skincarebd.com/wp-content/uploads/2025/08/eqqualberry-collagen-glow-up-toner-pad-1.webp,check_whitebg,
50557,Cosrx AHA BHA Clarifying Treatment Toner 50ml,cosrx-aha-bha-clarifying-treatment-toner-50ml,COSRX AHA/BHA Clarifying Treatment Toner 50ml,1500.0,620.0,750,550.0,skip,https://skincarebd.com/wp-content/uploads/2023/08/cosrx-ahabha-clarifying-treatment-toner-50ml_regular_6435262709186-1.jpg,check_whitebg,
62953,Hada Labo Shirojyun Premium Deep Whitening Cream 50g,hada-labo-shirojyun-premium-deep-whitening-cream-50g,Hada Labo Shirojyun Premium Deep Whitening Cream 50g,2300.0,1300.0,1950.0,,set_sale ৳1300.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/03/apYzjcHxEzb3zcN6PO7hovhTleL3oGYAZgRgYQxR.webp,check_whitebg,
62923,COSRX All About Snail Trial Kit,cosrx-all-about-snail-trial-kit,COSRX All About Snail Trial Kit,2100.0,800.0,2100.0,1900.0,skip_suspicious (৳800.0 is 38% of reg ৳2100.0),https://skincarebd.com/wp-content/uploads/2024/03/548fbc45c4ab67823f6dd2d083bbd991.jpg,check_whitebg,
63409,Numbuzin No.3 Super Glowing Essence Toner 200ml,numbuzin-no-3-super-glowing-essence-toner-200ml,Numbuzin No.3 Super Glowing Essence Toner 200ml,2200.0,1900.0,2200.0,,set_sale ৳1900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/04/2b2ecde6a8d6ac983560f4b6d4a747f4.jpg,check_whitebg,
62871,Mary&amp;May Sensitive Soothing Gel Cream 70g,marymay-sensitive-soothing-gel-cream-70g,Mary&amp;amp;May Sensitive Soothing Gel Cream 70g,1700.0,1300.0,1700.0,,set_sale ৳1300.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/03/MaryMay-Sensitive-Soothing-Gel-Cream-70g.jpg,check_whitebg,
62068,Anua Rice 70 Glow Milky Toner 40ml,anua-rice-70-glow-milky-toner-40ml,Anua Rice 70 Glow Milky Toner 40ml,800.0,200.0,800.0,550.0,skip_placeholder (৳200.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2025/09/17458464911585-1.jpg,check_whitebg,
62712,Dr.FORHAIR Folligen Treatment 200ml,dr-forhair-folligen-treatment-200ml,Dr.FORHAIR Folligen Treatment 200ml,2300.0,500.0,2300.0,1600.0,skip_suspicious (৳500.0 is 22% of reg ৳2300.0),https://skincarebd.com/wp-content/uploads/2024/09/DRFHSFOL-TT200-scaled.jpg,check_whitebg,
62166,Medicube PDRN PINK NIACINEAMIDE WHIP CLEANSER 120g,medicube-pdrn-pink-niacineamide-whip-cleanser-120g,Medicube PDRN PINK NIACINEAMIDE WHIP CLEANSER 120g,1700.0,900.0,1700.0,,set_sale ৳900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/08/MECUC13-FPN.png,check_whitebg,
59525,EQQUALBERRY Vitamin Illuminating Serum 30ml,eqqualberry-vitamin-illuminating-serum-30ml,Eqqualberry Vitamin Illuminating Serum 30ml,2500.0,1400.0,2500,2000.0,update_sale ৳2000.0→৳1400.0,https://skincarebd.com/wp-content/uploads/2025/05/Eqqualberry-Vitamin-Illuminating-Serum-30ml.jpg,check_whitebg,
62725,Rohto Melano CC Intensive Anti-Spot Premium Essence 20ml,rohto-melano-cc-intensive-anti-spot-premium-essence-20ml,Rohto Melano CC Intensive Anti-Spot Premium Essence 20ml,2250.0,500.0,1900.0,,skip_suspicious (৳500.0 is 22% of reg ৳2250.0),https://skincarebd.com/wp-content/uploads/2024/08/ddmelano-cc-premium-essence-1.jpg,check_whitebg,
61950,PURITO SEOUL TXA 6 Niacinamide 10 Retinal Serum 30ml,purito-seoul-txa-6-niacinamide-10-retinal-serum-30ml,PURITO SEOUL TXA 6 Niacinamide 10 Retinal Serum 30ml,2600.0,1700.0,1900.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/11/PRS20-S.png,check_whitebg,
62394,Rom&amp;nd JUICY LASTING TINT 25. BARE GRAPE,romnd-juicy-lasting-tint-25-bare-grape,Rom&amp;amp;nd JUICY LASTING TINT 25. BARE GRAPE,1100.0,,1100.0,,skip,https://skincarebd.com/wp-content/uploads/2024/12/RNCM05-L25_2.png,check_whitebg,
62548,Dr.ForHair UNOVE Heating Guard No-Wash Treatment 147ml,dr-forhair-unove-heating-guard-no-wash-treatment-147ml,Dr.ForHair UNOVE Heating Guard No-Wash Treatment 147ml,2900.0,900.0,2100.0,,skip_suspicious (৳900.0 is 31% of reg ৳2900.0),https://skincarebd.com/wp-content/uploads/2024/11/sg-11134201-22120-4utyj44c9elvf0.jpg,check_whitebg,
58788,TIRTIR MASK FIT RED CUSHION 21N IVORY 18g,tirtir-mask-fit-red-cushion-21n-ivory-18g,TIRTIR MASK FIT RED CUSHION 21N IVORY 18g,2500.0,800.0,2100,,skip_suspicious (৳800.0 is 32% of reg ৳2500.0),https://skincarebd.com/wp-content/uploads/2024/04/TIRM23-CU21N.jpeg,check_whitebg,
62336,Purito SEOUL Daily Soft Touch Sunscreen Stick 20g,purito-seoul-daily-soft-touch-sunscreen-stick-20g,Purito SEOUL Daily Soft Touch Sunscreen Stick 20g,1900.0,1300.0,1900.0,1700.0,update_sale ৳1700.0→৳1300.0,https://skincarebd.com/wp-content/uploads/2025/03/XXL_p0216186623.webp,check_whitebg,
62164,Medicube PDRN Pink Peptide Eye Cream 30ml,medicube-pdrn-pink-peptide-eye-cream-30ml,Medicube PDRN Pink Peptide Eye Cream 30ml,1900.0,400.0,1500.0,,skip_suspicious (৳400.0 is 21% of reg ৳1900.0),https://skincarebd.com/wp-content/uploads/2025/08/MECUS13-I.png,check_whitebg,
63109,Topicals Faded Brightening &amp; Clearing Serum 50 ml,topicals-faded-brightening-clearing-serum-50-ml,Topicals Faded Brightening &amp;amp; Clearing Serum 50 ml,7000.0,1400.0,7000.0,6500.0,skip_suspicious (৳1400.0 is 20% of reg ৳7000.0),https://skincarebd.com/wp-content/uploads/2023/12/TopicalsFadedBrightening_ClearingSerum50ml_600x600_crop_center.webp,check_whitebg,
63645,Heimish Matcha Biome Hydrogel Eye Patch 60pcs,heimish-matcha-biome-hydrogel-eye-patch-60pcs,Heimish Matcha Biome Hydrogel Eye Patch 60pcs,1900.0,500.0,1900.0,1550.0,skip_suspicious (৳500.0 is 26% of reg ৳1900.0),https://skincarebd.com/wp-content/uploads/2022/07/Heimish-Matcha-Biome-Hydrogel-Eye-Patch.webp,check_whitebg,
62877,Torriden Cellmazing Low Molecular Collagen Firming Cream 60ml,torriden-cellmazing-low-molecular-collagen-firming-cream-60ml,Torriden Cellmazing Low Molecular Collagen Firming Cream 60ml,2300.0,1500.0,2300.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/03/Torriden-Cellmazing-Firming-Cream-60mL.jpg,check_whitebg,
61838,CeraVe Anti-Dandruff Hydrating Shampoo 355ml,cerave-anti-dandruff-hydrating-shampoo-355ml,CeraVe Anti-Dandruff Hydrating Shampoo 355ml,3300.0,900.0,3300.0,,skip_suspicious (৳900.0 is 27% of reg ৳3300.0),https://skincarebd.com/wp-content/uploads/2026/01/CeraVe-Anti-Dandruff-Hydrating-Shampoo-355ml-0.jpg,check_whitebg,
61830,Cetaphil Daily Hydrating Lotion 88ml,cetaphil-daily-hydrating-lotion-88ml,Cetaphil Daily Hydrating Lotion 88ml,3100.0,1900.0,1900.0,,skip,https://skincarebd.com/wp-content/uploads/2026/01/normal-QKBXdF2c8aP5WdOerfRosBQ9fZ9Soz.jpg,check_whitebg,
59519,EQQUALBERRY Bakuchiol Plumping Serum 30ml,eqqualberry-bakuchiol-plumping-serum-30ml,Eqqualberry Bakuchiol Plumping Serum 30ml,2200.0,1700.0,2500,2000.0,update_sale ৳2000.0→৳1700.0,https://skincarebd.com/wp-content/uploads/2025/05/Eqqualberry-Bakuchiol-Plumping-Serum-30ml.jpg,check_whitebg,
59104,ANUA 8 HYALURONIC ACID HYDRATING GENTLE FOAMING CLEANSER 150ml,anua-8-hyaluronic-acid-hydrating-gentle-foaming-cleanser-150ml,ANUA 8 HYALURONIC ACID HYDRATING GENTLE FOAMING CLEANSER 150ml,1900.0,1000.0,1700,1200.0,update_sale ৳1200.0→৳1000.0,https://skincarebd.com/wp-content/uploads/2024/10/anua-cleanser-8-hyaluronic-acid-hydrating-gentle-foaming-cleanser-46296952373526.webp,check_whitebg,
59933,ANUA 7 Rice Ceramide Hydrating Barrier Serum 50ml,anua-7-rice-ceramide-hydrating-barrier-serum-50ml,Anua 7 Rice Ceramide Hydrating Barrier Serum 50ml,3700.0,1700.0,2300,2050.0,update_sale ৳2050.0→৳1700.0,https://skincarebd.com/wp-content/uploads/2024/09/ANS11-S.png,check_whitebg,
61922,Numbuzin No.9 NAD PDRN Glow Boosting Toner 150ml,numbuzin-no-9-nad-pdrn-glow-boosting-toner-150ml,Numbuzin No.9 NAD PDRN Glow Boosting Toner 150ml,1900.0,1400.0,1900.0,,set_sale ৳1400.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/12/Numbuzin-No.9-NAD-PDRN-Glow-Boosting-Toner-150ml.jpg,check_whitebg,
62851,TIRTIR CERAMIC MILK AMPOULE 40ml,tirtir-ceramic-milk-ampoule-40ml,TIRTIR CERAMIC MILK AMPOULE 40ml,3800.0,1700.0,3800.0,3500.0,update_sale ৳3500.0→৳1700.0,https://skincarebd.com/wp-content/uploads/2024/04/ImageShopify5-1.webp,check_whitebg,
61862,ARENCIA Vitamin C Booster Shot 30ml,arencia-vitamin-c-booster-shot-30ml,ARENCIA Vitamin C Booster Shot 30ml,2300.0,1500.0,1700.0,1500.0,skip,https://skincarebd.com/wp-content/uploads/2026/01/arencia-vitamin-C-Booster-shot-30ml.jpg,check_whitebg,
63635,KAINE Kombu Balancing Ampoule Toner 150ml,kaine-kombu-balancing-ampoule-toner-150ml,KAINE Kombu Balancing Ampoule Toner 150ml,1900.0,650.0,1700.0,1500.0,skip_suspicious (৳650.0 is 34% of reg ৳1900.0),https://skincarebd.com/wp-content/uploads/2022/08/ezgif.com-gif-maker__1_-removebg-preview.png,check_whitebg,
3672,Jumiso All Day Vitamin Brightening & Balancing Facial Serum 30ml,jumiso-all-day-vitamin-brightening-balancing-facial-serum-30ml,Jumiso All Day Vitamin Brightening &amp;amp; Balancing Facial Serum 30ml,2500.0,1300.0,1700,,set_sale ৳1300.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2019/08/HLSS01-SRR.jpg,check_whitebg,
63621,Heimish All Clean Balm Mandarin 120ml,heimish-all-clean-balm-mandarin-120ml,Heimish All Clean Balm Mandarin 120ml,3700.0,1500.0,1800.0,1500.0,skip,https://skincarebd.com/wp-content/uploads/2022/09/hikoco_Heimish_AllCleanBalmMandarin_01.webp,check_whitebg,
59653,Anua Birch 70% Moisture Boosting serum 30ml,anua-birch-70-moisture-boosting-serum-30ml,Anua Birch 70% Moisture Boosting serum 30ml,2500.0,1200.0,2500,2100.0,update_sale ৳2100.0→৳1200.0,https://skincarebd.com/wp-content/uploads/2024/05/Anua-Birch-70-Moisture-Boosting-serum-30ml-removebg-preview.png,check_whitebg,
62628,Bath &amp; Body Works Body Wash Cloud Nine 295ml,bath-body-works-body-wash-cloud-nine-295ml,Bath &amp;amp; Body Works Body Wash Cloud Nine 295ml,2100.0,1500.0,2100.0,1500.0,skip,https://skincarebd.com/wp-content/uploads/2024/10/028003244.webp,check_whitebg,
59728,Dr.Althea Pure Grinding Cleansing Balm 50ml,dr-althea-pure-grinding-cleansing-balm-50ml,Dr. Althea Pure Grinding Cleansing Balm 50ml,2300.0,1500.0,1900,1700,update_sale ৳1700→৳1500.0,https://skincarebd.com/wp-content/uploads/2025/05/0_800x.webp,check_whitebg,
26653,3w Clinic Intensive Uv Sunblock Cream Spf50 Pa+++ 70ml,3w-clinic-intensive-uv-sunblock-cream-spf50-pa-70ml,3W Clinic Intensive UV Sunblock Cream SPF50+ Pa+++ - 70ml,1700.0,500.0,750,500.0,skip_suspicious (৳500.0 is 29% of reg ৳1700.0),https://skincarebd.com/wp-content/uploads/2021/04/3W-Clinic-Intensive-UV-Sunblock-Cream-SPF-50PA-70ML-7354-2.webp,check_whitebg,
61828,cetaphil extra gentle daily scrub 178ml,cetaphil-extra-gentle-daily-scrub-178ml,cetaphil extra gentle daily scrub 178ml,2500.0,1900.0,2100.0,,set_sale ৳1900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2026/01/060600_EGDS_6oz-Front-scaled.png,check_whitebg,
62136,EQQUALBERRY Collagen Pore-Tight Up Gel Toner Pads 60Pads,eqqualberry-collagen-pore-tight-up-gel-toner-pads-60pads,EQQUALBERRY Collagen Pore-Tight Up Gel Toner Pads 60Pads,2300.0,1950.0,2300.0,,set_sale ৳1950.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/08/eqqualberry-collagen-pore-tight-up-gel-toner-pads-66578742542719.webp,check_whitebg,
62290,Eqqualberry Collagen Glow up Hydrogel Mask 30g,eqqualberry-collagen-glow-up-hydrogel-mask-30g,Eqqualberry Collagen Glow up Hydrogel Mask 30g,550.0,50.0,550.0,,skip_placeholder (৳50.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2025/05/ezgif-14ad8817816978.jpg,check_whitebg,
51669,Isntree Hyper Retinol EX 1.0 Serum 20ml,isntree-hyper-retinol-ex-1-0-serum-20ml,Isntree Hyper Retinol Ex 1.0 Serum 20ml,3700.0,1500.0,2000,1700.0,update_sale ৳1700.0→৳1500.0,https://skincarebd.com/wp-content/uploads/2023/08/XXL_p0194031915.webp,check_whitebg,
59982,Cetaphil Bright Healthy Radiance Brightening Day Protection Cream SPF 15 - 50g,cetaphil-bright-healthy-radiance-brightening-day-protection-cream-spf-15-50g,Cetaphil Bright Healthy Radiance Brightening Day Protection Cream SPF 15 – 50g,3200.0,1900.0,2400,2100,update_sale ৳2100→৳1900.0,https://skincarebd.com/wp-content/uploads/2026/01/or24IrMmrTtRjQ8pOVDsW6ZmMC5srXx3XpexONTV.png,check_whitebg,
63205,Heimish Dailism Smudge Stop Mascara 9g (Volume),heimish-dailism-smudge-stop-mascara-9g-volume,Heimish Dailism Smudge Stop Mascara 9g (Volume),2200.0,150.0,1200.0,,skip_placeholder (৳150.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2023/09/heimish-dailism-smudge-stop-mascara-volume-9g-1000x1000-1.webp,check_whitebg,
62054,Medicube KOJIC ACID TURMERIC RESURFACING TONER 250ML,medicube-kojic-acid-turmeric-resurfacing-toner-250ml,Medicube KOJIC ACID TURMERIC RESURFACING TONER 250ML,2300.0,500.0,2300.0,2100.0,skip_suspicious (৳500.0 is 22% of reg ৳2300.0),https://skincarebd.com/wp-content/uploads/2025/09/MEDICUBE-Kojic-Acid-Turmeric-Resurfacing-Toner-250ml-500x500-1.webp,check_whitebg,
62034,LION Pair Medicated Acne Care Cream 24g,lion-pair-medicated-acne-care-cream-24g,LION Pair Medicated Acne Care Cream 24g,1950.0,1300.0,1900.0,1664,update_sale ৳1664→৳1300.0,https://skincarebd.com/wp-content/uploads/2025/10/300698798_5784994304892286_4229524291038876690_n-1.jpg,check_whitebg,
62058,AXIS-Y Vita Glow Lip Oil (Dreamy Olive),axis-y-vita-glow-lip-oil-dreamy-olive,AXIS-Y Vita Glow Lip Oil (Dreamy Olive),3000.0,700.0,900.0,,skip_suspicious (৳700.0 is 23% of reg ৳3000.0),https://skincarebd.com/wp-content/uploads/2025/09/Thumbnail_DreamyOlive_1-removebg-preview.png,check_whitebg,
62416,FULLY Green Tomato Cream 90ml,fully-green-tomato-cream-90ml,FULLY Green Tomato Cream 90ml,2500.0,1500.0,1900.0,1500.0,skip,https://skincarebd.com/wp-content/uploads/2024/12/FUS01-C.jpg,check_whitebg,
57545,SKIN1004 Madagascar Centella Ampoule 55ml,skin1004-madagascar-centella-ampoule-55ml,Skin1004 Madagascar Centella Ampoule 55ml,3700.0,1300.0,9900,1700.0,skip_suspicious (৳1300.0 is 35% of reg ৳3700.0),https://skincarebd.com/wp-content/uploads/2024/04/Skin1004_Madagascar_Centella_Asiatica_Ampoule_55ml-1000x1000-1.jpg,check_whitebg,
62540,Heimish RX AHA BHA Enzyme Scrub 130ml,heimish-rx-aha-bha-enzyme-scrub-130ml,Heimish RX AHA BHA Enzyme Scrub 130ml,1900.0,1200.0,1700.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/11/HMC23-SCPlAB.png,check_whitebg,
62522,Heimish RX MULTI VITAMIN GLOW SERUM 35ml,heimish-rx-multi-vitamin-glow-serum-35ml,Heimish RX MULTI VITAMIN GLOW SERUM 35ml,1900.0,1500.0,1700.0,1500.0,skip,https://skincarebd.com/wp-content/uploads/2024/11/HMS23-SMVG.png,check_whitebg,
59015,MEDICUBE AGE-R Glutathione Glow Capsule Cream – 50ml,medicube-age-r-glutathione-glow-capsule-cream-50ml,Medicube AGE-R GLUTATHIONE GLOW CAPSULE CREAM 50ml,2500.0,1500.0,2600,2300,update_sale ৳2300→৳1500.0,https://skincarebd.com/wp-content/uploads/2024/10/MECUS05-GC.png,check_whitebg,
63039,Be The Skin Vitavita Circle Zero Eye Cream 30g,be-the-skin-vitavita-circle-zero-eye-cream-30g,Be The Skin Vitavita Circle Zero Eye Cream 30g,2100.0,500.0,1500.0,800.0,skip_suspicious (৳500.0 is 24% of reg ৳2100.0),https://skincarebd.com/wp-content/uploads/2024/01/BETS07-I.jpg,check_whitebg,
62891,Round Lab Birch Juice Moisturizing Serum 50ml,round-lab-birch-juice-moisturizing-serum-50ml,Round Lab Birch Juice Moisturizing Serum 50ml,2900.0,1500.0,1900.0,1500.0,skip,https://skincarebd.com/wp-content/uploads/2024/03/seum.jpg,check_whitebg,
62618,Bath and Body Works Fresh Cut Lilacs Body Lotion 236 mL,bath-and-body-works-fresh-cut-lilacs-body-lotion-236-ml,Bath and Body Works Fresh Cut Lilacs Body Lotion 236 mL,1900.0,800.0,1900.0,1500.0,update_sale ৳1500.0→৳800.0,https://skincarebd.com/wp-content/uploads/2024/10/vn-11134207-7r98o-ltgdmij3tybx96.jpg,check_whitebg,
62905,Abib Jericho rose bifida serum firming drop 50ml,abib-jericho-rose-bifida-serum-firming-drop-50ml,Abib Jericho rose bifida serum firming drop 50ml,2500.0,1200.0,2500.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/03/XL_p0201330461.webp,check_whitebg,
62458,IZEZE Love Me Cushion 14g / SPF50+ PA++++ (#21Light Nude),izeze-love-me-cushion-14g-spf50-pa-21light-nude,IZEZE Love Me Cushion 14g / SPF50+ PA++++  (#21Light Nude),2300.0,1200.0,1700.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/11/Product-page-sizes-1_ea9ed346-cd81-4e54-9fd2-a76585e26226.webp,check_whitebg,
62811,Bonajour Retichinol Power Boosting Serum 30ml,bonajour-retichinol-power-boosting-serum-30ml,Bonajour Retichinol Power Boosting Serum 30ml,2600.0,990.0,2500.0,,skip_suspicious (৳990.0 is 38% of reg ৳2600.0),https://skincarebd.com/wp-content/uploads/2024/05/02f346cb4dec0ec7e85d258817616816.jpg,check_whitebg,
62939,Innisfree Black Tea Youth Enhancing Treatment Essence 25ml (mini),innisfree-black-tea-youth-enhancing-treatment-essence-25ml-mini,Innisfree Black Tea Youth Enhancing Treatment Essence 25ml (mini),1700.0,300.0,500.0,300.0,skip_placeholder (৳300.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2024/03/INNISFREE-Black-Tea-Youth-Enhancing-Treatment-Essence-75ml_01.jpg,check_whitebg,
63029,Tretinoin Tretin 0.025% Cream 30g,tretinoin-tretin-0-025-cream-30g,Tretinoin Tretin 0.025% Cream 30g,2200.0,650.0,650.0,,skip_suspicious (৳650.0 is 30% of reg ৳2200.0),https://skincarebd.com/wp-content/uploads/2024/01/WellnessForever202306175134028.webp,check_whitebg,
62767,Round Lab 1025 Dokdo Cleansing Gel 150ml,round-lab-1025-dokdo-cleansing-gel-150ml,Round Lab 1025 Dokdo Cleansing Gel 150ml,1900.0,1500.0,1500.0,,skip,https://skincarebd.com/wp-content/uploads/2024/06/1685002970714_64af67188a684573811c06ee4683b875.webp,check_whitebg,
62763,Etude Dear Darling Water Tint 05 Grape Ade,etude-dear-darling-water-tint-05-grape-ade,Etude Dear Darling Water Tint 05 Grape Ade,1200.0,600.0,650.0,600.0,skip,https://skincarebd.com/wp-content/uploads/2024/07/Etude_Dear-Darling-Water-Tint-05-Grape-Ade-9.5g-min-removebg-preview.png,check_whitebg,
62921,AXIS-Y New Skin Resolution Gel Mask 100ml,axis-y-new-skin-resolution-gel-mask-100ml,AXIS-Y New Skin Resolution Gel Mask 100ml,1900.0,900.0,1900.0,1700.0,update_sale ৳1700.0→৳900.0,https://skincarebd.com/wp-content/uploads/2024/03/Axis-Y-New-Skin-Resolution-Gel-Mask-100ml-750x750-1.jpg,check_whitebg,
63403,Numbuzin No.3 Porcelain Base-Skip Tone Up Beige 50ml,numbuzin-no-3-porcelain-base-skip-tone-up-beige-50ml,Numbuzin No.3 Porcelain Base-Skip Tone Up Beige 50ml,2200.0,1900.0,1900.0,,skip,https://skincarebd.com/wp-content/uploads/2023/04/7da25f2ffa6f0f4cc4dc07328a75fb9c.jpg,check_whitebg,
63577,Beauty of Joseon Ginseng Essence Water Mini Deluxe (40ml),beauty-of-joseon-ginseng-essence-water-mini-deluxe-40ml,Beauty of Joseon Ginseng Essence Water Mini Deluxe (40ml),1700.0,750.0,750.0,,skip,https://skincarebd.com/wp-content/uploads/2022/11/BeautyofJoseon_MiniGinsengEssenceWater40ml_600x600_crop_center.webp,check_whitebg,
59683,Anua 3 Ceramide Panthenol Moisture Barrier Cream 100ml,anua-3-ceramide-panthenol-moisture-barrier-cream-100ml,ANUA 3 CERAMIDE PANTHENOL MOISTURE BARRIER CREAM 100ml,2700.0,1300.0,2500,2300.0,update_sale ৳2300.0→৳1300.0,https://skincarebd.com/wp-content/uploads/2024/12/ANS10-C.png,check_whitebg,
63839,Cerave PM Facial Moisturizing Lotion &#8211; 89 ml,cerave-pm-facial-moisturizing-lotion-89-ml,Cerave PM Facial Moisturizing Lotion - 89 ml,2700.0,1050.0,2500.0,,skip_suspicious (৳1050.0 is 39% of reg ৳2700.0),https://skincarebd.com/wp-content/uploads/2022/01/CeraVe_PM-Facial-Moisturizing-Lotion-3oz_FRONT-700x875-v2.webp,check_whitebg,
62146,House of Hur Moist Ampoule Blusher 06 Cherry Blossom 10ml,house-of-hur-moist-ampoule-blusher-06-cherry-blossom-10ml,House of Hur Moist Ampoule Blusher 06 Cherry Blossom 10ml,2100.0,900.0,900.0,,skip,https://skincarebd.com/wp-content/uploads/2025/08/HOHCM04-CBM06-scaled.png,check_whitebg,
59596,SKIN1004 Madagascar Centella Poremizing Fresh Ampoule 50ml,skin1004-madagascar-centella-poremizing-fresh-ampoule-50ml,SKIN1004 Madagascar Centella Poremizing Fresh Ampoule 50ml,2300.0,1400.0,1500,1300.0,skip,https://skincarebd.com/wp-content/uploads/2025/05/S1004S01-AP50.jpg,check_whitebg,
56312,HaruHaru WONDER Black Rice Hyaluronic Toner for Sensitive Skin 150ml,haruharu-wonder-black-rice-hyaluronic-toner-for-sensitive-skin-150ml,Haruharu Wonder Black Rice Hyaluronic Toner For Sensitive Skin 150ml,1700.0,650.0,1800,,skip_suspicious (৳650.0 is 38% of reg ৳1700.0),https://skincarebd.com/wp-content/uploads/2023/05/unscented.webp,check_whitebg,
59635,Skin1004 Madagascar Centella Tea-Trica Relief Ampoule 30ml,skin1004-madagascar-centella-tea-trica-relief-ampoule-30ml,SKIN1004 Madagascar Centella Tea-Trica Relief Ampoule 30ml,3700.0,900.0,750,650.0,skip_suspicious (৳900.0 is 24% of reg ৳3700.0),https://skincarebd.com/wp-content/uploads/2025/02/SKIN1004-Madagascar-Centella-Tea-Trica-Relief-Ampoule-30ml.jpg,check_whitebg,
62190,Cos De Baha HG Hyaluronic Acid + Niacinamide Gel Cream 120ml,cos-de-baha-hg-hyaluronic-acid-niacinamide-gel-cream-120ml,Cos De Baha HG Hyaluronic Acid + Niacinamide Gel Cream 120ml,1400.0,950.0,1400.0,,set_sale ৳950.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2025/08/Cos-De-Baha-HG-Hyaluronic-Acid-Niacinamide-Gel-Cream-120ml.jpg,check_whitebg,
62040,Lion Pair Medicated Acne Care Cream 14g,lion-pair-medicated-acne-care-cream-14g,Lion Pair Medicated Acne Care Cream 14g,1900.0,1150.0,1700.0,1400.0,update_sale ৳1400.0→৳1150.0,https://skincarebd.com/wp-content/uploads/2025/10/Untitleddesign-2023-12-18T231237.186_grande.webp,check_whitebg,
59265,K-Secret Seoul 1988 Eye Cream : Retinal Liposome 4% + Fermented Bean 30ml,k-secret-seoul-1988-eye-cream-retinal-liposome-4-fermented-bean-30ml,KSecret Seoul 1988 Eye Cream : Retinal Liposome 4% + Fermented Bean 30ml,1900.0,1400.0,2000,1750.0,update_sale ৳1750.0→৳1400.0,https://skincarebd.com/wp-content/uploads/2025/03/K-Secret-Seoul-1988-Eye-Cream-Retinal-Liposome-4-Fermented-Bean-30ml.jpg,check_whitebg,
59894,APLB Glutathione Niacinamide Body Lotion 300ml,aplb-glutathione-niacinamide-body-lotion-300ml,APLB Glutathione Niacinamide Body Lotion 300ml,1900.0,1000.0,1800,1500.0,update_sale ৳1500.0→৳1000.0,https://skincarebd.com/wp-content/uploads/2024/01/APLBBS1-BL.jpg,check_whitebg,
