product_id,product_slug,product_name,brand_name,brand_slug,current_origin_categories,proposed_origin,confidence,source,action
75187,simple-10-vitamin-cef-booster-serum-30ml,Simple 10% Vitamin C+E+F Booster Serum 30ml,Simple,simple,,uk,safe,known_uk_brand,dry_run_assign_pa_origin
75189,simple-hydrating-cleansing-oil-125ml,Simple Hydrating Cleansing Oil 125ml,Simple,simple,,uk,safe,known_uk_brand,dry_run_assign_pa_origin
92830,simple-moisturising-facial-wash-150ml,Simple Moisturising Facial Wash 150ml,Simple,simple,,uk,safe,known_uk_brand,dry_run_assign_pa_origin
92832,simple-kind-to-skin-replenishing-rich-moisturizer-125ml,Simple Kind to Skin Replenishing Rich Moisturizer 125ml,Simple,simple,,uk,safe,known_uk_brand,dry_run_assign_pa_origin
92834,simple-kind-to-skin-hydrating-light-moisturizer-125ml,Simple Kind to Skin Hydrating Light Moisturizer 125ml,Simple,simple,,uk,safe,known_uk_brand,dry_run_assign_pa_origin
62252,simplyo-biotin-water-treatment-250ml,simplyO Biotin Water Treatment 250ml,SimplyO,simplyo,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62254,simplyo-biotin-ampoule-for-hair-loss-100ml,simplyO Biotin Ampoule for Hair Loss 100ml,SimplyO,simplyo,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62256,simplyo-shining-hair-serum-argan-oil-80ml,simplyO Shining Hair Serum (Argan oil) 80ml,SimplyO,simplyo,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62258,simplyo-biotin-shampoo-for-hair-loss-green-breeze-500ml,simplyO Biotin Shampoo for Hair Loss Green Breeze 500ml,SimplyO,simplyo,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62260,simplyo-protein-booster-hair-treatment-green-breeze-100ml,simplyO Protein Booster Hair Treatment Green Breeze 100ml,SimplyO,simplyo,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62262,simplyo-refreshing-scalp-shampoo-green-breeze-100ml,simplyO Refreshing Scalp Shampoo Green Breeze 100ml,SimplyO,simplyo,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
75095,sunplay-skin-aqua-sun-protection-skin-whitening-gel-70g,Sunplay Skin Aqua Sun Protection & Skin Whitening Gel 70g,Skin Aqua,skin-aqua,,japan,safe,known_j_beauty_brand,dry_run_assign_pa_origin
55804,skin1004-madagascar-centella-ampoule-100ml,SKIN1004 Madagascar Centella Ampoule 100ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
55808,skin1004-madagascar-centella-toner-210ml,SKIN1004 Madagascar Centella Toning Toner 210ml – Korean Skincare Toner Price in Bangladesh,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
55812,skin1004-madagascar-centella-probio-cica-intensive-ampoule-50ml,SKIN1004 Madagascar Centella Probio-Cica Intensive Ampoule 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
55815,skin1004-madagascar-centella-poremizing-fresh-ampoule-100ml,SKIN1004 Madagascar Centella Poremizing Fresh Ampoule 100ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
55820,skin1004-madagascar-centella-hyalu-cica-blue-serum-30ml,SKIN1004 Madagascar Centella Hyalu Cica Blue Serum 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
56112,skin1004-madagascar-centella-light-cleansing-oil-200ml,SKIN1004 Madagascar Centella Light Cleansing Oil 200ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
56117,skin1004-madagascar-centella-light-cleansing-oil-30ml,SKIN1004 Madagascar Centella Light Cleansing Oil 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
56975,skin1004-madagascar-centella-tone-brightening-capsule-ampoule-100ml,SKIN1004 Madagascar Centella Tone Brightening Capsule Ampoule 100ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
56982,skin1004-madagascar-centella-tea-trica-relief-ampoule-100ml,Skin1004 Madagascar Centella Tea-Trica Relief Ampoule 100ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
57109,skin1004-centella-hyalu-cica-water-fit-sun-serum-50ml,SKIN1004 Centella Hyalu Cica Water Fit Sun Serum 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
57545,skin1004-madagascar-centella-ampoule-55ml,SKIN1004 Madagascar Centella Ampoule 55ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
57928,skin1004-madagascar-centella-ampoule-foam-125ml,Skin1004 Madagascar Centella Ampoule Foam 125ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
57931,skin1004-madagascar-centella-probio-cica-enrich-cream-50ml,SKIN1004 Madagascar Centella Probio-Cica Enrich Cream 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
57934,skin1004-madagascar-centella-hyalu-cica-silky-fit-sun-stick-20g,SKIN1004 Madagascar Centella Hyalu-Cica Silky-fit Sun Stick 20g,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
57938,skin1004-madagascar-centella-ampoule-20ml,SKIN1004 Madagascar Centella Ampoule 20ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
58144,skin1004-madagascar-centella-tone-brightening-cleansing-gel-foam-125ml,SKIN1004 Madagascar Centella Tone Brightening Cleansing Gel Foam 125ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
58148,skin1004-madagascar-centella-tea-trica-bha-foam-cleanser-125ml,SKIN1004 Madagascar Centella Tea-Trica Bha Foam Cleanser 125ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
58153,skin1004-madagascar-centella-tea-trica-purifying-toner-210ml,SKIN1004 Madagascar Centella Tea-Trica Purifying Toner 210ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
58156,skin1004-madagascar-centella-tone-brightening-boosting-toner-210ml,SKIN1004 Madagascar Centella Tone Brightening Boosting Toner 210ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
58190,skin1004-madagascar-centella-poremizing-quick-clay-stick-mask-27g,SKIN1004 Madagascar Centella Poremizing Quick Clay Stick Mask 27g,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
58212,skin1004-madagascar-centella-tone-brightening-capsule-ampoule-30ml,SKIN1004 Madagascar Centella Tone Brightening Capsule Ampoule 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59134,skin1004-madagascar-centella-soothing-cream-75ml,Skin1004 Madagascar Centella Soothing Cream 75ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59553,skin1004-centella-hyalu-cica-water-fit-sun-serum-100ml,SKIN1004 Centella Hyalu Cica Water Fit Sun Serum 100ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59557,skin1004-centella-hyalu-cica-water-fit-sun-serum-15ml,SKIN1004 Centella Hyalu Cica Water Fit Sun Serum 15ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59572,skin1004-madagascar-centella-hyalu-cica-silky-fit-sun-stick-7g,SKIN1004 Madagascar Centella Hyalu-Cica Silky-Fit Sun Stick 7g,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59582,skin1004-madagascar-centella-tone-brightening-capsule-cream-75ml,Skin1004 Madagascar Centella Tone Brightening Capsule Cream 75ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59586,skin1004-madagascar-centella-tone-brightening-tone-up-sunscreen-spf50-pa-50ml,Skin1004 Madagascar Centella Tone Brightening Tone Up Sunscreen SPF50+ Pa++++ - 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59590,skin1004-madagascar-centella-poremizing-clear-toner-210ml,Skin1004 Madagascar Centella Poremizing Clear Toner 210ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59596,skin1004-madagascar-centella-poremizing-fresh-ampoule-50ml,SKIN1004 Madagascar Centella Poremizing Fresh Ampoule 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59599,skin1004-madagascar-centella-poremizing-fresh-ampoule-30ml,SKIN1004 Madagascar Centella Poremizing Fresh Ampoule 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59601,skin1004-madagascar-centella-poremizing-light-gel-cream-75ml,SKIN1004 Madagascar Centella Poremizing Light Gel Cream 75ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59604,skin1004-madagascar-centella-retinol-0-2-boosting-shot-ampoule-30ml,Skin1004 Madagascar Centella Retinol 0.2 Boosting Shot Ampoule 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59608,skin1004-madagascar-centella-soothing-cream-30ml,SKIN1004 Madagascar Centella Soothing Cream 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59611,skin1004-madagascar-centella-probio-cica-enrich-cream-15ml,SKIN1004 Madagascar Centella Probio-Cica Enrich Cream 15ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59622,skin1004-madagascar-centella-probio-cica-intensive-ampoule-95ml,SKIN1004 Madagascar Centella Probio-Cica Intensive Ampoule 95ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59625,skin1004-madagascar-centella-probio-cica-intensive-ampoule-30ml,SKIN1004 Madagascar Centella Probio-Cica Intensive Ampoule 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59629,skin1004-madagascar-centella-probio-cica-bakuchiol-eye-cream-20ml,SKIN1004 Madagascar Centella Probio-Cica Bakuchiol Eye Cream 20ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59631,skin1004-madagascar-centella-travel-kit-5-items,SKIN1004 Madagascar Centella Travel Kit 5 Items,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59635,skin1004-madagascar-centella-tea-trica-relief-ampoule-30ml,Skin1004 Madagascar Centella Tea-Trica Relief Ampoule 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59639,skin1004-madagascar-centella-air-fit-suncream-light-spf30-pa-50ml,Skin1004 Madagascar Centella Air-Fit Suncream Light SPF30 PA++++ 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
60095,skin1004-madagascar-centella-tea-trica-soothing-sun-milk-spf50-pa-1-5-ml,SKIN1004 Madagascar Centella Tea-Trica Soothing Sun Milk SPF50+ PA++++ 1.5 ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
60925,skin1004-madagascar-centella-tea-trica-b5-cream-1-5-ml,SKIN1004 Madagascar Centella Tea-Trica B5 Cream 1.5 ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61556,skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf-50-pa-50-ml,SKIN1004 Madagascar Centella Hyalu-Cica Water-Fit Sun Serum SPF 50+ PA++++ 50 ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61658,skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf-50-pa-1-5-ml,SKIN1004 Madagascar Centella Hyalu-Cica Water-Fit Sun Serum SPF 50+ PA++++ 1.5 ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61926,skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa-100ml,Skin1004 Madagascar Centella Hyalu Cica Water Fit Sun Serum SPF50+ PA++++ 100ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61954,skin1004-madagascar-centella-quick-calming-pad-2-pads,SKIN1004 Madagascar Centella Quick Calming Pad (2 pads),SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61998,skin1004-madagascar-centella-tea-trica-spot-cream-20ml,SKIN1004 Madagascar Centella Tea Trica Spot Cream 20ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62000,skin1004-madagascar-centella-cream-30ml,SKIN1004 Madagascar Centella Cream 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62226,skin1004-madagascar-centella-niacinamide-10-boosting-shot-ampoule-30ml,SKIN1004 Madagascar Centella Niacinamide 10 Boosting Shot Ampoule 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62268,skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-50ml-11,Skin1004 Madagascar Centella Hyalu-Cica Water-Fit Sun Serum 50ml 1+1,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62270,skin-1004-madagascar-centella-ampoule-kit,SKIN 1004 Madagascar Centella Ampoule Kit,SKIN1004,skin1004,k-beauty-j-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62278,skin1004-madagascar-centella-travel-kit-3020303030ml,SKIN1004 Madagascar Centella Travel Kit (30+20+30+30+30ml),SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62350,skin1004-madagascar-centella-tea-trica-soothing-sun-milk-50ml,Skin1004 Madagascar Centella Tea-Trica Soothing Sun Milk 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62352,skin1004-madagascar-centella-air-fit-suncreen-plus-spf-50-pa-50ml,SKIN1004 Madagascar Centella Air-Fit Suncreen Plus Spf 50+ Pa++++ 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62706,skin1004-madagascar-centella-poremizing-deep-cleansing-foam-125ml,Skin1004 Madagascar Centella Poremizing Deep Cleansing Foam 125ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62797,skin-1004-madagascar-centella-toning-toner-210ml,SKIN 1004 Madagascar Centella Toning Toner 210ml,SKIN1004,skin1004,k-beauty-j-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63317,skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-50ml,Skin1004 Madagascar Centella Hyalu-Cica Water-Fit Sun Serum 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63443,skin1004-madagascar-centella-hyalu-cica-blue-serum-50ml,SKIN1004 Madagascar Centella Hyalu-Cica Blue Serum 50ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63445,skin-1004-madagascar-centella-asiatica-100-ampoule-100ml,SKIN 1004 Madagascar Centella Asiatica 100 Ampoule 100ml,SKIN1004,skin1004,k-beauty-j-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
74308,skincare-combo-01-skin1004-madagascar-centella-tone-brightening-capsule-ampoule-30ml-dot-key-72-hr-hydrating-gel-moisturizer-probiotics-15ml-mary-may-tranexamic-glutathione-eye-cream-12g,SKINCARE COMBO-01 (SKIN1004 Madagascar Centella Tone Brightening Capsule Ampoule 30ml + Dot & Key 72 HR Hydrating Gel Moisturizer + Probiotics 15ml +  Mary & May Tranexamic + Glutathione Eye Cream 12g,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
75153,skin1004-centella-hyalu-cica-brightening-toner-30ml,SKIN1004 Centella Hyalu-Cica Brightening Toner 30ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
75155,skin1004-hyalu-cica-first-ampoule-100ml,SKIN1004 Hyalu-CICA First Ampoule 100ml,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
75839,beaute-glutathione-skin1004-centella-brightening-combo-2pcs,Beaute Glutathione & Skin1004 Centella Skin Brighteing Combo 2Pcs,SKIN1004,skin1004,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92860,skin1004-madagascar-centella-tea-trica-bha-foam-125ml,SKIN1004 Madagascar Centella Tea-Trica Bha Foam 125ml,SKIN1004,skin1004,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92878,skin1004-madagascar-centella-ampoule-foam-20ml-mini,Skin1004 Madagascar Centella Ampoule Foam 20ml (Mini),SKIN1004,skin1004,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92884,skin1004-madagascar-centella-ampoule-30ml,Skin1004 Madagascar Centella Ampoule 30ml,SKIN1004,skin1004,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92900,skin1004-madagascar-centella-asiatica-sooting-cream-75ml,Skin1004 Madagascar Centella-Asiatica Sooting Cream 75ml,SKIN1004,skin1004,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92904,skin1004-madagascar-centella-ampoule-foam-cleanser-125ml,SKIN1004 Madagascar Centella Ampoule Foam Cleanser 125ml,SKIN1004,skin1004,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92942,skin1004-madagascar-centella-tea-trica-b5-cream-75ml,SKIN1004 Madagascar Centella Tea-Trica B5 Cream 75ml,SKIN1004,skin1004,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92984,skin1004-madagascar-centella-tone-brightening-capsule-ampoule-50ml,SKIN1004 Madagascar Centella Tone Brightening Capsule Ampoule 50ml,SKIN1004,skin1004,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
51313,skin-aqua-super-moisture-gel-spf50-pa-110g,Skin Aqua Super Moisture Gel SPF50 + PA ++++ 110g,SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
58140,skin-aqua-super-moisture-barrier-uv-essence-spf-50-pa-70-g,Skin Aqua Super Moisture Barrier UV Essence SPF 50+ PA++++- 70 g,SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
58293,skin-aqua-super-moisture-gel-gold-sunscreen-spf50-pa-110g-upgrade,Skin Aqua Super Moisture Gel Gold Sunscreen SPF50+ PA+++ 110g Upgrade,SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
62803,skin-aqua-uv-super-moisture-gel-spf-50-pa-110gm,Skin Aqua UV Super Moisture Gel SPF 50+ PA++++ 110gm,SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
62805,skin-aqua-super-moisture-barrier-uv-gel-spf50-pa-100g,Skin Aqua Super Moisture Barrier UV Gel SPF50+ PA++++ 100g,SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
75088,skin-aqua-tone-up-uv-essence-latte-beige-80g,Skin Aqua Tone Up UV Essence Latte Beige 80g,SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
75090,skin-aqua-tone-up-uv-essence-blue-80g,Skin Aqua Tone Up UV Essence Blue 80g,SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
75103,sunplay-skin-aqua-tone-up-uv-spray-spf50-pa-70g,Sunplay Skin Aqua Tone Up UV Spray SPF50+ PA++++ 70g,SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
75113,skin-aqua-tone-up-uv-essence-spf50-pa-80g-lavender,Skin Aqua Tone Up UV Essence SPF50+ PA++++ 80g (Lavender),SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
75115,skin-aqua-tone-up-uv-essence-spf50-pa-80g-mint,Skin Aqua Tone Up UV Essence SPF50+ PA++++ 80g Mint,SkinAqua,skinaqua,,japan,safe,official_rohto_japan_product_line,dry_run_assign_pa_origin
38190,neko-mao-rejuvenation-premium-gold-brightening-cream,Neko Mao Rejuvenation Premium Gold Brightening Cream,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75191,skin-cafe-soothing-aloe-vera-facewash-with-salicylic-acid-140ml,Skin Cafe Soothing Aloe Vera Facewash with Salicylic Acid 140ml,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75193,skin-cafe-all-day-moisturizer-with-niacinamide-50g,Skin Cafe All-Day Moisturizer With Niacinamide 50g,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75195,skin-cafe-coconut-oil-250ml,Skin Cafe Coconut Oil – 250ml,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75197,skin-cafe-soft-lips-lip-balm-vitamin-e-smoothie,Skin Cafe Soft Lips Lip Balm Vitamin E-Smoothie,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75199,skin-cafe-end-off-hair-fall-biotin-shampoo-with-onion-extract-250ml,Skin Cafe End Off Hair Fall Biotin Shampoo with Onion Extract 250ml,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75201,skin-cafe-coconut-oil-100ml,Skin Cafe Coconut Oil 100ml,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75203,skin-cafe-micellar-water-120ml,Skin Cafe Micellar Water 120ml,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75205,skin-cafe-100-natural-rose-water-face-and-body-mist-120ml,Skin Cafe 100% Natural Rose Water Face And Body Mist 120ml,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75207,skin-cafe-silky-tresses-moisturizing-conditioner-120ml,Skin Cafe Silky Tresses Moisturizing Conditioner 120ml,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75209,skin-cafe-100-natural-essential-oil-rosemary-10ml,Skin Cafe 100% Natural Essential Oil Rosemary (10ml),Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75211,skin-cafe-sunscreen-spf-50-pa-lightweight-non-greasy-60g,Skin Cafe Sunscreen SPF 50 PA+++ Lightweight & Non-Greasy (60g),Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
75213,skin-cafe-hydrating-hyaluronic-acid-face-wash-with-seaweed-extract-dry-sensitive-skin-140ml,Skin Cafe Hydrating Hyaluronic Acid Face Wash with Seaweed Extract (Dry & Sensitive Skin) 140ml,Skincafe,skincafe,,bangladesh,safe,known_bd_brand,dry_run_assign_pa_origin
2730,skinfood-egg-white-pore-mask-120g,Skinfood Egg White Pore Mask 120g,Skinfood,skinfood,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
2731,skinfood-rice-wash-off-face-mask-100g,SKINFOOD Rice Wash-Off Face Mask 100g,Skinfood,skinfood,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
2732,skinfood-black-sugar-mask-wash-off-exfoliator-100g,Skinfood Black Sugar Mask Wash Off Exfoliator 100g,Skinfood,skinfood,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
3321,skinfood-tea-tree-clearing-toner-150ml,SKINFOOD Tea Tree Clearing Toner 150ml,Skinfood,skinfood,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4017,skinfood-egg-white-perfect-pore-cleansing-foam-150ml,Skinfood Egg White Perfect Pore Cleansing Foam 150ml,Skinfood,skinfood,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4037,skinfood-rice-daily-brightening-cleansing-foam,SKINFOOD-Rice Daily Brightening Cleansing Foam,Skinfood,skinfood,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4039,skinfood-tomato-jelly-tint-lip-1-cherry-tomato,Skinfood Tomato Jelly Tint Lip #1 Cherry Tomato,Skinfood,skinfood,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4060,skinfood-tomato-jelly-tint-lip-2-berry-tomato,Skinfood Tomato Jelly Tint Lip #2 Berry Tomato,Skinfood,skinfood,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4061,skinfood-tomato-jelly-tint-lip-3-orange-tomato,Skinfood Tomato Jelly Tint Lip #3 Orange Tomato,Skinfood,skinfood,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
